date,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,day_of_year,season,temp_range,is_rainy,weather_category
2023-02-09,18.47,11.32,28.62,0.0,35.38,2.72,2023,2,40,Winter,17.3,0,Pleasant
2023-02-10,18.96,10.69,30.34,0.0,50.67,2.56,2023,2,41,Winter,19.65,0,Pleasant
2023-02-11,17.99,11.24,27.42,0.0,47.39,3.3,2023,2,42,Winter,16.18,0,Pleasant
2023-02-12,14.16,7.06,24.02,0.0,37.22,4.13,2023,2,43,Winter,16.96,0,Cold
2023-02-13,14.29,5.76,24.69,0.0,27.38,5.99,2023,2,44,Winter,18.93,0,Cold
2023-02-14,16.84,8.55,27.49,0.0,28.79,4.36,2023,2,45,Winter,18.939999999999998,0,Pleasant
2023-02-15,18.81,10.94,30.04,0.0,37.0,4.66,2023,2,46,Winter,19.1,0,Pleasant
2023-02-16,19.44,10.8,29.18,0.0,44.57,2.58,2023,2,47,Winter,18.38,0,Pleasant
2023-02-17,21.36,14.13,29.97,0.0,44.19,1.59,2023,2,48,Winter,15.839999999999998,0,Pleasant
2023-02-18,21.75,13.99,30.85,0.0,34.32,1.89,2023,2,49,Winter,16.86,0,Pleasant
2023-02-19,22.73,16.77,31.47,0.0,27.51,1.24,2023,2,50,Winter,14.7,0,Pleasant
2023-02-20,22.79,14.09,34.25,0.0,34.34,2.67,2023,2,51,Winter,20.16,0,Pleasant
2023-02-21,20.67,12.64,32.11,0.0,35.42,3.28,2023,2,52,Winter,19.47,0,Pleasant
2023-02-22,19.96,12.19,30.14,0.0,38.41,2.65,2023,2,53,Winter,17.950000000000003,0,Pleasant
2023-02-23,19.75,11.82,30.75,0.0,33.9,3.63,2023,2,54,Winter,18.93,0,Pleasant
2023-02-24,20.31,11.53,31.12,0.0,32.74,2.94,2023,2,55,Winter,19.590000000000003,0,Pleasant
2023-02-25,22.05,14.07,31.48,0.0,33.83,2.21,2023,2,56,Winter,17.41,0,Pleasant
2023-02-26,23.06,14.62,32.12,0.0,33.5,1.67,2023,2,57,Winter,17.5,0,Pleasant
2023-02-27,23.51,17.2,32.62,0.0,34.88,1.92,2023,2,58,Winter,15.419999999999998,0,Pleasant
2023-02-28,22.61,15.78,32.57,0.0,38.29,1.95,2023,2,59,Winter,16.79,0,Pleasant
2023-03-01,22.58,15.22,32.26,0.01,38.58,1.96,2023,3,60,Summer,17.04,0,Pleasant
2023-03-02,22.77,14.87,32.35,0.01,41.35,2.85,2023,3,61,Summer,17.480000000000004,0,Pleasant
2023-03-03,23.54,16.24,33.25,0.0,43.17,3.37,2023,3,62,Summer,17.01,0,Pleasant
2023-03-04,22.65,15.46,31.97,0.0,39.97,3.19,2023,3,63,Summer,16.509999999999998,0,Pleasant
2023-03-05,22.67,14.65,32.34,0.0,39.8,3.26,2023,3,64,Summer,17.690000000000005,0,Pleasant
2023-03-06,22.85,14.78,32.25,0.0,35.76,3.4,2023,3,65,Summer,17.47,0,Pleasant
2023-03-07,23.6,15.89,32.28,0.0,31.44,2.21,2023,3,66,Summer,16.39,0,Pleasant
2023-03-08,24.5,18.46,31.73,0.19,31.04,0.92,2023,3,67,Summer,13.27,0,Pleasant
2023-03-09,23.61,16.76,31.09,1.0,38.8,1.1,2023,3,68,Summer,14.329999999999998,0,Pleasant
2023-03-10,23.77,15.89,31.85,0.0,32.39,2.22,2023,3,69,Summer,15.96,0,Pleasant
2023-03-11,24.17,16.03,33.17,0.0,28.18,2.05,2023,3,70,Summer,17.14,0,Pleasant
2023-03-12,25.66,17.25,34.87,0.0,29.93,2.07,2023,3,71,Summer,17.619999999999997,0,Warm
2023-03-13,25.5,20.78,31.41,0.0,31.92,1.14,2023,3,72,Summer,10.629999999999999,0,Warm
2023-03-14,25.44,17.72,34.85,0.0,34.58,2.34,2023,3,73,Summer,17.130000000000003,0,Warm
2023-03-15,26.23,17.94,34.75,0.0,31.42,1.7,2023,3,74,Summer,16.81,0,Warm
2023-03-16,24.92,19.46,33.26,0.08,36.77,3.47,2023,3,75,Summer,13.799999999999997,0,Pleasant
2023-03-17,24.25,19.79,29.62,0.85,46.23,2.13,2023,3,76,Summer,9.830000000000002,0,Pleasant
2023-03-18,21.95,18.43,27.11,5.52,61.38,2.23,2023,3,77,Summer,8.68,1,Pleasant
2023-03-19,22.95,17.32,29.2,4.37,56.75,1.9,2023,3,78,Summer,11.879999999999999,1,Pleasant
2023-03-20,19.76,16.44,23.73,20.16,73.67,1.35,2023,3,79,Summer,7.289999999999999,1,Pleasant
2023-03-21,20.36,15.48,26.87,3.63,69.05,1.85,2023,3,80,Summer,11.39,1,Pleasant
2023-03-22,21.95,15.29,29.31,0.23,55.53,2.05,2023,3,81,Summer,14.02,0,Pleasant
2023-03-23,23.68,16.84,31.37,0.14,49.66,2.41,2023,3,82,Summer,14.530000000000001,0,Pleasant
2023-03-24,24.27,17.08,31.28,5.52,53.46,2.89,2023,3,83,Summer,14.200000000000003,1,Pleasant
2023-03-25,22.92,16.82,30.29,4.15,60.65,2.31,2023,3,84,Summer,13.469999999999999,1,Pleasant
2023-03-26,23.19,15.66,31.66,0.0,49.58,3.34,2023,3,85,Summer,16.0,0,Pleasant
2023-03-27,22.11,14.64,30.6,0.0,46.1,3.59,2023,3,86,Summer,15.96,0,Pleasant
2023-03-28,23.41,15.49,32.39,0.0,41.64,3.14,2023,3,87,Summer,16.9,0,Pleasant
2023-03-29,25.29,17.35,33.67,0.0,40.21,1.87,2023,3,88,Summer,16.32,0,Warm
2023-03-30,25.04,18.56,33.84,7.52,51.04,3.01,2023,3,89,Summer,15.280000000000005,1,Warm
2023-03-31,21.37,17.26,26.1,10.9,72.21,1.86,2023,3,90,Summer,8.84,1,Pleasant
2023-04-01,22.47,16.41,28.57,4.14,62.31,2.36,2023,4,91,Summer,12.16,1,Pleasant
2023-04-02,24.01,17.42,31.62,0.0,52.57,2.31,2023,4,92,Summer,14.2,0,Pleasant
2023-04-03,25.8,17.85,33.78,5.19,49.22,1.72,2023,4,93,Summer,15.93,1,Warm
2023-04-04,24.46,18.87,31.85,0.0,53.19,3.38,2023,4,94,Summer,12.98,0,Pleasant
2023-04-05,24.52,16.37,33.42,0.0,45.53,3.21,2023,4,95,Summer,17.05,0,Pleasant
2023-04-06,24.73,16.59,34.0,0.0,37.54,4.14,2023,4,96,Summer,17.41,0,Pleasant
2023-04-07,24.78,16.29,34.57,0.0,34.74,4.44,2023,4,97,Summer,18.28,0,Pleasant
2023-04-08,24.66,14.88,35.33,0.0,30.45,3.37,2023,4,98,Summer,20.449999999999996,0,Pleasant
2023-04-09,26.03,18.09,35.66,0.0,29.83,2.7,2023,4,99,Summer,17.569999999999997,0,Warm
2023-04-10,26.09,16.49,35.94,0.0,32.11,3.54,2023,4,100,Summer,19.45,0,Warm
2023-04-11,27.77,19.9,37.08,0.0,32.64,3.78,2023,4,101,Summer,17.18,0,Warm
2023-04-12,29.52,22.48,38.4,0.0,36.79,3.79,2023,4,102,Summer,15.919999999999998,0,Warm
2023-04-13,28.99,20.29,38.99,0.0,35.07,3.22,2023,4,103,Summer,18.700000000000003,0,Warm
2023-04-14,30.23,20.08,38.94,0.0,28.9,2.34,2023,4,104,Summer,18.86,0,Warm
2023-04-15,31.59,24.01,40.65,0.0,24.55,1.81,2023,4,105,Summer,16.639999999999997,0,Warm
2023-04-16,31.81,24.61,40.72,0.0,28.58,2.63,2023,4,106,Summer,16.11,0,Warm
2023-04-17,32.22,22.59,41.17,0.0,25.95,2.62,2023,4,107,Summer,18.580000000000002,0,Warm
2023-04-18,31.97,24.32,40.35,0.0,31.32,3.36,2023,4,108,Summer,16.03,0,Warm
2023-04-19,30.64,24.02,37.82,0.0,36.86,3.06,2023,4,109,Summer,13.8,0,Warm
2023-04-20,29.84,23.73,36.88,1.12,39.45,2.82,2023,4,110,Summer,13.150000000000002,1,Warm
2023-04-21,28.41,20.79,36.95,0.04,34.43,2.44,2023,4,111,Summer,16.160000000000004,0,Warm
2023-04-22,27.92,19.12,36.74,0.38,30.94,2.84,2023,4,112,Summer,17.62,0,Warm
2023-04-23,25.97,19.87,32.53,0.95,33.65,3.43,2023,4,113,Summer,12.66,0,Warm
2023-04-24,27.08,18.76,35.41,0.09,35.24,2.72,2023,4,114,Summer,16.649999999999995,0,Warm
2023-04-25,27.66,19.45,35.35,0.0,32.27,2.79,2023,4,115,Summer,15.900000000000002,0,Warm
2023-04-26,29.82,21.8,35.99,0.0,30.11,1.21,2023,4,116,Summer,14.190000000000001,0,Warm
2023-04-27,29.84,24.12,37.22,0.2,30.33,2.41,2023,4,117,Summer,13.099999999999998,0,Warm
2023-04-28,28.17,21.15,34.37,0.68,36.86,1.56,2023,4,118,Summer,13.219999999999999,0,Warm
2023-04-29,26.86,22.26,33.01,0.53,43.9,3.19,2023,4,119,Summer,10.749999999999996,0,Warm
2023-04-30,26.03,20.79,32.8,1.27,53.96,1.96,2023,4,120,Summer,12.009999999999998,1,Warm
2023-05-01,24.0,20.58,28.33,7.81,66.84,3.05,2023,5,121,Summer,7.75,1,Pleasant
2023-05-02,22.86,20.3,26.58,3.98,76.83,2.96,2023,5,122,Summer,6.279999999999998,1,Pleasant
2023-05-03,24.26,18.58,30.55,12.81,67.53,1.94,2023,5,123,Summer,11.970000000000002,1,Pleasant
2023-05-04,26.9,19.55,33.63,0.54,52.26,1.68,2023,5,124,Summer,14.080000000000002,0,Warm
2023-05-05,27.73,22.25,33.11,0.0,42.78,2.17,2023,5,125,Summer,10.86,0,Warm
2023-05-06,29.61,21.15,37.24,0.13,40.58,3.26,2023,5,126,Summer,16.090000000000003,0,Warm
2023-05-07,31.2,23.36,39.13,0.05,35.07,2.48,2023,5,127,Summer,15.770000000000003,0,Warm
2023-05-08,30.36,23.47,38.92,1.46,25.19,2.35,2023,5,128,Summer,15.450000000000003,1,Warm
2023-05-09,28.81,19.92,38.46,0.09,26.99,4.19,2023,5,129,Summer,18.54,0,Warm
2023-05-10,28.69,19.3,38.4,0.0,24.9,4.16,2023,5,130,Summer,19.099999999999998,0,Warm
2023-05-11,30.86,19.96,39.76,0.0,21.08,2.1,2023,5,131,Summer,19.799999999999997,0,Warm
2023-05-12,32.2,25.73,41.63,0.0,18.63,1.94,2023,5,132,Summer,15.900000000000002,0,Warm
2023-05-13,32.94,22.22,42.39,0.0,23.46,2.46,2023,5,133,Summer,20.17,0,Warm
2023-05-14,34.42,27.93,41.31,0.08,21.78,2.59,2023,5,134,Summer,13.380000000000003,0,Warm
2023-05-15,34.06,25.29,42.83,0.4,23.77,4.25,2023,5,135,Summer,17.54,0,Warm
2023-05-16,33.65,27.03,40.38,0.44,26.75,5.42,2023,5,136,Summer,13.350000000000001,0,Warm
2023-05-17,34.62,26.48,41.98,0.05,29.68,3.62,2023,5,137,Summer,15.499999999999996,0,Warm
2023-05-18,31.91,26.18,38.32,6.81,40.93,4.43,2023,5,138,Summer,12.14,1,Warm
2023-05-19,31.68,23.99,39.41,0.0,33.87,5.18,2023,5,139,Summer,15.419999999999998,0,Warm
2023-05-20,33.54,24.77,41.58,0.0,27.03,4.2,2023,5,140,Summer,16.81,0,Warm
2023-05-21,35.16,26.32,44.0,0.0,23.85,3.54,2023,5,141,Summer,17.68,0,Hot
2023-05-22,36.34,28.22,44.88,0.0,24.18,6.27,2023,5,142,Summer,16.660000000000004,0,Hot
2023-05-23,37.22,29.06,45.25,0.16,25.68,5.26,2023,5,143,Summer,16.19,0,Hot
2023-05-24,35.05,28.91,40.86,0.7,32.19,3.06,2023,5,144,Summer,11.95,0,Hot
2023-05-25,33.37,28.98,38.71,3.88,37.52,2.15,2023,5,145,Summer,9.73,1,Warm
2023-05-26,29.29,25.69,34.29,22.15,58.06,2.84,2023,5,146,Summer,8.599999999999998,1,Warm
2023-05-27,29.97,25.01,35.79,2.37,54.62,3.31,2023,5,147,Summer,10.779999999999998,1,Warm
2023-05-28,29.65,25.2,34.35,1.9,51.69,2.56,2023,5,148,Summer,9.150000000000002,1,Warm
2023-05-29,29.57,25.6,34.83,1.43,53.85,2.22,2023,5,149,Summer,9.229999999999997,1,Warm
2023-05-30,29.8,24.39,35.67,6.18,50.97,2.2,2023,5,150,Summer,11.280000000000001,1,Warm
2023-05-31,26.93,22.05,32.17,6.23,61.51,3.97,2023,5,151,Summer,10.120000000000001,1,Warm
2023-06-01,28.84,21.11,36.24,0.12,51.07,3.11,2023,6,152,Summer,15.130000000000003,0,Warm
2023-06-02,29.41,22.92,36.06,0.01,49.62,3.72,2023,6,153,Summer,13.14,0,Warm
2023-06-03,30.31,23.35,37.47,0.06,41.94,3.78,2023,6,154,Summer,14.119999999999997,0,Warm
2023-06-04,28.32,25.47,34.16,0.71,45.43,2.07,2023,6,155,Summer,8.689999999999998,0,Warm
2023-06-05,32.15,25.49,39.41,0.01,41.21,3.6,2023,6,156,Summer,13.919999999999998,0,Warm
2023-06-06,32.85,26.36,40.16,0.09,38.75,2.16,2023,6,157,Summer,13.799999999999997,0,Warm
2023-06-07,32.97,27.44,39.85,0.1,37.85,2.54,2023,6,158,Summer,12.41,0,Warm
2023-06-08,33.55,25.1,41.16,0.0,37.53,3.9,2023,6,159,Summer,16.059999999999995,0,Warm
2023-06-09,35.05,27.86,42.01,1.21,37.87,3.47,2023,6,160,Summer,14.149999999999999,1,Hot
2023-06-10,35.33,29.36,42.28,1.88,42.35,4.2,2023,6,161,Summer,12.920000000000002,1,Hot
2023-06-11,35.06,28.94,40.93,0.01,41.89,4.5,2023,6,162,Summer,11.989999999999998,0,Hot
2023-06-12,35.79,29.06,42.37,0.0,39.25,4.67,2023,6,163,Summer,13.309999999999999,0,Hot
2023-06-13,36.97,30.62,43.52,0.0,36.26,6.57,2023,6,164,Summer,12.900000000000002,0,Hot
2023-06-14,36.38,29.87,42.73,0.0,35.7,7.21,2023,6,165,Summer,12.859999999999996,0,Hot
2023-06-15,35.06,30.9,39.33,0.08,39.96,5.93,2023,6,166,Summer,8.43,0,Hot
2023-06-16,34.74,29.24,39.49,3.02,44.63,3.01,2023,6,167,Summer,10.250000000000004,1,Warm
2023-06-17,33.7,29.37,38.93,2.43,47.14,3.17,2023,6,168,Summer,9.559999999999999,1,Warm
2023-06-18,33.1,28.17,38.44,2.41,52.01,3.2,2023,6,169,Summer,10.269999999999996,1,Warm
2023-06-19,32.74,29.5,36.05,2.86,54.91,4.31,2023,6,170,Summer,6.549999999999997,1,Warm
2023-06-20,33.94,29.0,39.19,5.68,51.98,3.09,2023,6,171,Summer,10.189999999999998,1,Warm
2023-06-21,34.24,28.72,39.42,1.76,51.18,2.36,2023,6,172,Summer,10.700000000000003,1,Warm
2023-06-22,34.46,30.11,39.18,5.69,54.81,3.4,2023,6,173,Summer,9.07,1,Warm
2023-06-23,35.36,31.61,39.5,3.29,54.79,2.33,2023,6,174,Summer,7.890000000000001,1,Hot
2023-06-24,33.77,29.13,39.22,20.59,62.67,2.5,2023,6,175,Summer,10.09,1,Warm
2023-06-25,30.96,28.28,35.2,12.35,70.99,2.85,2023,6,176,Summer,6.920000000000002,1,Warm
2023-06-26,31.54,26.76,36.74,7.87,63.86,2.62,2023,6,177,Summer,9.98,1,Warm
2023-06-27,31.76,26.77,36.33,3.41,61.48,1.86,2023,6,178,Summer,9.559999999999999,1,Warm
2023-06-28,32.14,28.46,36.32,9.12,62.4,3.59,2023,6,179,Summer,7.859999999999999,1,Warm
2023-06-29,31.11,27.26,35.44,12.59,67.4,3.79,2023,6,180,Summer,8.179999999999996,1,Warm
2023-06-30,30.51,27.0,34.35,10.41,71.59,2.8,2023,6,181,Summer,7.350000000000001,1,Warm
2023-07-01,31.27,25.86,36.92,0.71,62.66,2.43,2023,7,182,Monsoon,11.060000000000002,0,Warm
2023-07-02,32.9,26.58,38.57,0.04,58.29,2.44,2023,7,183,Monsoon,11.990000000000002,0,Warm
2023-07-03,34.47,28.78,40.04,0.07,52.15,1.97,2023,7,184,Monsoon,11.259999999999998,0,Warm
2023-07-04,34.45,29.38,40.69,4.97,55.32,2.75,2023,7,185,Monsoon,11.309999999999999,1,Warm
2023-07-05,32.49,28.5,37.33,11.92,63.8,3.3,2023,7,186,Monsoon,8.829999999999998,1,Warm
2023-07-06,30.01,27.56,34.19,8.7,75.97,3.39,2023,7,187,Monsoon,6.629999999999999,1,Warm
2023-07-07,30.41,26.72,34.69,6.15,72.54,2.82,2023,7,188,Monsoon,7.969999999999999,1,Warm
2023-07-08,30.11,27.35,34.3,10.57,76.98,3.73,2023,7,189,Monsoon,6.949999999999996,1,Warm
2023-07-09,29.87,26.47,33.95,63.31,80.81,1.97,2023,7,190,Monsoon,7.480000000000004,1,Warm
2023-07-10,29.97,26.88,34.23,22.36,80.39,1.63,2023,7,191,Monsoon,7.349999999999998,1,Warm
2023-07-11,30.37,26.71,33.92,12.87,78.88,1.46,2023,7,192,Monsoon,7.210000000000001,1,Warm
2023-07-12,30.29,26.62,34.02,14.72,77.12,1.17,2023,7,193,Monsoon,7.400000000000002,1,Warm
2023-07-13,30.27,26.6,34.07,1.11,77.0,1.8,2023,7,194,Monsoon,7.469999999999999,1,Warm
2023-07-14,29.28,26.22,32.92,4.23,81.4,1.67,2023,7,195,Monsoon,6.700000000000003,1,Warm
2023-07-15,29.37,26.42,33.11,6.52,80.23,2.26,2023,7,196,Monsoon,6.689999999999998,1,Warm
2023-07-16,29.9,26.2,33.81,8.96,81.32,1.84,2023,7,197,Monsoon,7.610000000000003,1,Warm
2023-07-17,30.57,27.24,34.11,6.85,78.91,1.38,2023,7,198,Monsoon,6.870000000000001,1,Warm
2023-07-18,29.66,27.25,32.61,9.54,84.48,2.67,2023,7,199,Monsoon,5.359999999999999,1,Warm
2023-07-19,29.51,26.28,32.72,0.48,80.94,3.58,2023,7,200,Monsoon,6.439999999999998,0,Warm
2023-07-20,31.48,26.34,36.11,0.01,74.49,2.17,2023,7,201,Monsoon,9.77,0,Warm
2023-07-21,31.34,27.78,35.7,1.36,75.71,2.82,2023,7,202,Monsoon,7.920000000000002,1,Warm
2023-07-22,30.46,26.76,34.28,0.8,77.85,4.47,2023,7,203,Monsoon,7.52,0,Warm
2023-07-23,29.88,26.6,33.16,0.67,78.85,4.16,2023,7,204,Monsoon,6.559999999999995,0,Warm
2023-07-24,30.69,26.14,35.58,0.22,74.74,3.63,2023,7,205,Monsoon,9.439999999999998,0,Warm
2023-07-25,30.23,27.45,32.89,18.9,81.87,2.13,2023,7,206,Monsoon,5.440000000000001,1,Warm
2023-07-26,30.28,26.71,33.65,14.15,78.37,2.0,2023,7,207,Monsoon,6.939999999999998,1,Warm
2023-07-27,29.08,26.36,32.34,10.25,85.43,1.73,2023,7,208,Monsoon,5.980000000000004,1,Warm
2023-07-28,29.41,26.58,32.87,21.99,81.93,1.09,2023,7,209,Monsoon,6.289999999999999,1,Warm
2023-07-29,29.73,26.57,34.15,4.63,83.7,1.68,2023,7,210,Monsoon,7.579999999999998,1,Warm
2023-07-30,29.73,26.19,33.6,1.68,82.66,2.66,2023,7,211,Monsoon,7.41,1,Warm
2023-07-31,30.23,26.54,33.91,0.62,78.38,2.66,2023,7,212,Monsoon,7.369999999999997,0,Warm
2023-08-01,30.76,26.32,35.42,0.01,76.2,3.21,2023,8,213,Monsoon,9.100000000000001,0,Warm
2023-08-02,30.78,27.35,34.57,1.8,77.15,3.06,2023,8,214,Monsoon,7.219999999999999,1,Warm
2023-08-03,30.41,26.99,33.68,3.68,78.89,2.29,2023,8,215,Monsoon,6.690000000000001,1,Warm
2023-08-04,30.14,26.97,33.62,25.67,82.99,2.16,2023,8,216,Monsoon,6.649999999999999,1,Warm
2023-08-05,29.08,27.24,30.92,19.14,84.45,2.96,2023,8,217,Monsoon,3.6800000000000033,1,Warm
2023-08-06,30.02,25.73,35.19,1.72,77.17,4.31,2023,8,218,Monsoon,9.459999999999997,1,Warm
2023-08-07,29.66,26.37,34.05,0.06,77.95,4.84,2023,8,219,Monsoon,7.679999999999996,0,Warm
2023-08-08,29.66,25.73,34.05,0.0,78.53,4.91,2023,8,220,Monsoon,8.319999999999997,0,Warm
2023-08-09,30.01,25.75,34.39,0.18,75.94,3.9,2023,8,221,Monsoon,8.64,0,Warm
2023-08-10,30.03,26.0,33.96,0.41,75.06,2.68,2023,8,222,Monsoon,7.960000000000001,0,Warm
2023-08-11,30.33,26.04,34.69,0.12,72.92,2.52,2023,8,223,Monsoon,8.649999999999999,0,Warm
2023-08-12,29.95,25.44,35.02,0.0,71.52,4.12,2023,8,224,Monsoon,9.580000000000002,0,Warm
2023-08-13,30.11,25.47,35.18,0.03,72.51,4.06,2023,8,225,Monsoon,9.71,0,Warm
2023-08-14,28.48,25.74,31.72,0.01,76.28,3.25,2023,8,226,Monsoon,5.98,0,Warm
2023-08-15,29.77,25.67,33.57,5.19,72.84,1.54,2023,8,227,Monsoon,7.899999999999999,1,Warm
2023-08-16,30.44,25.78,35.04,2.71,72.46,2.97,2023,8,228,Monsoon,9.259999999999998,1,Warm
2023-08-17,31.03,26.66,36.05,0.17,69.78,3.7,2023,8,229,Monsoon,9.389999999999997,0,Warm
2023-08-18,31.01,26.57,36.14,1.77,70.54,3.01,2023,8,230,Monsoon,9.57,1,Warm
2023-08-19,30.2,27.3,33.17,14.58,79.65,2.37,2023,8,231,Monsoon,5.870000000000001,1,Warm
2023-08-20,31.12,26.91,35.33,0.25,74.08,2.49,2023,8,232,Monsoon,8.419999999999998,0,Warm
2023-08-21,31.63,27.31,36.02,0.08,69.0,1.68,2023,8,233,Monsoon,8.710000000000004,0,Warm
2023-08-22,31.29,27.56,36.3,8.18,74.82,2.62,2023,8,234,Monsoon,8.739999999999998,1,Warm
2023-08-23,29.39,26.53,33.22,28.25,80.05,3.57,2023,8,235,Monsoon,6.689999999999998,1,Warm
2023-08-24,29.27,25.02,34.11,0.03,73.62,3.36,2023,8,236,Monsoon,9.09,0,Warm
2023-08-25,29.6,24.98,35.49,0.01,70.63,3.73,2023,8,237,Monsoon,10.510000000000002,0,Warm
2023-08-26,29.78,25.18,35.0,0.0,68.17,3.91,2023,8,238,Monsoon,9.82,0,Warm
2023-08-27,29.81,24.65,35.85,0.1,66.29,4.05,2023,8,239,Monsoon,11.200000000000003,0,Warm
2023-08-28,30.41,25.71,35.5,0.11,67.51,3.5,2023,8,240,Monsoon,9.79,0,Warm
2023-08-29,30.17,25.03,35.54,0.03,68.32,3.18,2023,8,241,Monsoon,10.509999999999998,0,Warm
2023-08-30,30.43,25.26,36.6,0.0,67.28,2.79,2023,8,242,Monsoon,11.34,0,Warm
2023-08-31,30.54,24.56,37.45,0.0,66.7,2.54,2023,8,243,Monsoon,12.890000000000004,0,Warm
2023-09-01,30.85,25.14,37.94,0.0,62.08,3.1,2023,9,244,Monsoon,12.799999999999997,0,Warm
2023-09-02,30.22,24.44,37.55,0.0,58.82,3.62,2023,9,245,Monsoon,13.109999999999996,0,Warm
2023-09-03,30.11,23.18,37.85,0.0,56.16,3.18,2023,9,246,Monsoon,14.670000000000002,0,Warm
2023-09-04,30.52,24.21,37.88,0.0,58.42,3.28,2023,9,247,Monsoon,13.670000000000002,0,Warm
2023-09-05,30.62,24.09,37.73,0.35,64.95,2.75,2023,9,248,Monsoon,13.639999999999997,0,Warm
2023-09-06,30.96,25.06,37.39,0.09,63.78,2.5,2023,9,249,Monsoon,12.330000000000002,0,Warm
2023-09-07,31.4,26.02,38.32,0.06,58.91,2.26,2023,9,250,Monsoon,12.3,0,Warm
2023-09-08,30.03,24.68,35.73,4.25,64.46,2.77,2023,9,251,Monsoon,11.049999999999997,1,Warm
2023-09-09,28.22,25.18,32.67,19.3,80.33,3.57,2023,9,252,Monsoon,7.490000000000002,1,Warm
2023-09-10,27.79,24.51,32.83,23.13,85.64,3.43,2023,9,253,Monsoon,8.319999999999997,1,Warm
2023-09-11,28.53,24.45,33.7,0.33,77.78,2.92,2023,9,254,Monsoon,9.250000000000004,0,Warm
2023-09-12,29.49,24.44,35.07,0.03,73.03,2.32,2023,9,255,Monsoon,10.629999999999999,0,Warm
2023-09-13,29.97,25.79,35.04,0.01,74.67,1.92,2023,9,256,Monsoon,9.25,0,Warm
2023-09-14,30.33,26.55,35.09,3.92,75.74,2.37,2023,9,257,Monsoon,8.540000000000003,1,Warm
2023-09-15,29.85,26.19,34.34,3.74,78.07,2.74,2023,9,258,Monsoon,8.150000000000002,1,Warm
2023-09-16,27.71,25.26,31.32,9.66,81.09,5.06,2023,9,259,Monsoon,6.059999999999999,1,Warm
2023-09-17,27.36,25.1,30.52,5.44,85.94,5.48,2023,9,260,Monsoon,5.419999999999998,1,Warm
2023-09-18,27.88,24.61,32.65,0.29,78.34,6.24,2023,9,261,Monsoon,8.04,0,Warm
2023-09-19,29.34,24.51,34.51,0.0,73.51,3.65,2023,9,262,Monsoon,9.999999999999996,0,Warm
2023-09-20,30.31,25.36,35.53,0.01,70.0,1.75,2023,9,263,Monsoon,10.170000000000002,0,Warm
2023-09-21,30.74,25.93,36.2,0.59,68.93,1.73,2023,9,264,Monsoon,10.270000000000003,0,Warm
2023-09-22,30.41,25.95,35.74,0.49,69.2,2.21,2023,9,265,Monsoon,9.790000000000003,0,Warm
2023-09-23,30.18,25.83,35.5,4.26,71.03,1.97,2023,9,266,Monsoon,9.670000000000002,1,Warm
2023-09-24,29.7,24.51,36.01,3.77,69.83,1.75,2023,9,267,Monsoon,11.499999999999996,1,Warm
2023-09-25,29.46,24.6,34.45,0.05,67.35,1.66,2023,9,268,Monsoon,9.850000000000001,0,Warm
2023-09-26,29.14,23.54,35.96,0.02,63.78,2.2,2023,9,269,Monsoon,12.420000000000002,0,Warm
2023-09-27,28.34,23.13,35.79,0.0,60.98,2.49,2023,9,270,Monsoon,12.66,0,Warm
2023-09-28,27.16,20.78,36.04,0.0,59.28,2.66,2023,9,271,Monsoon,15.259999999999998,0,Warm
2023-09-29,27.27,21.16,35.73,0.0,53.65,2.25,2023,9,272,Monsoon,14.569999999999997,0,Warm
2023-09-30,27.62,20.57,36.53,0.0,50.35,3.03,2023,9,273,Monsoon,15.96,0,Warm
2023-10-01,26.93,19.09,36.86,0.0,50.52,3.16,2023,10,274,Autumn,17.77,0,Warm
2023-10-02,26.56,19.31,36.73,0.0,48.29,3.17,2023,10,275,Autumn,17.419999999999998,0,Warm
2023-10-03,26.15,19.95,35.86,0.0,40.84,3.3,2023,10,276,Autumn,15.91,0,Warm
2023-10-04,26.08,18.48,36.02,0.0,48.72,3.42,2023,10,277,Autumn,17.540000000000003,0,Warm
2023-10-05,26.96,20.48,36.86,0.0,48.83,2.58,2023,10,278,Autumn,16.38,0,Warm
2023-10-06,26.98,18.43,37.63,0.0,49.31,2.72,2023,10,279,Autumn,19.200000000000003,0,Warm
2023-10-07,27.88,20.23,37.37,0.0,52.89,2.39,2023,10,280,Autumn,17.139999999999997,0,Warm
2023-10-08,29.09,21.9,37.8,0.0,52.93,2.4,2023,10,281,Autumn,15.899999999999999,0,Warm
2023-10-09,29.46,22.48,37.63,0.0,56.01,2.63,2023,10,282,Autumn,15.150000000000002,0,Warm
2023-10-10,28.7,23.06,36.21,0.0,54.27,2.06,2023,10,283,Autumn,13.150000000000002,0,Warm
2023-10-11,26.75,19.97,36.03,0.0,52.31,2.93,2023,10,284,Autumn,16.060000000000002,0,Warm
2023-10-12,26.49,20.45,35.83,0.0,47.72,2.1,2023,10,285,Autumn,15.379999999999999,0,Warm
2023-10-13,27.22,20.08,37.12,0.0,46.34,2.12,2023,10,286,Autumn,17.04,0,Warm
2023-10-14,27.69,21.33,36.35,0.0,46.75,2.12,2023,10,287,Autumn,15.020000000000003,0,Warm
2023-10-15,27.46,20.59,34.87,0.18,49.55,1.44,2023,10,288,Autumn,14.279999999999998,0,Warm
